ego_aid,paper_id,title,doi,original_file,umap_1,umap_2
A5000554558,7e00afb05b0737cbb614812dbc9471cf0128c07d,Detection of Cell Surface Ligands for Human Synovial γδ T Cells,https://doi.org/10.4049/jimmunol.1900451,embeddings_A5000554558,3.1523163,4.476607
A5000554558,356e2e8d4a6372658d4916a6b187a03ec485786e,Dimerization of small integral membrane protein 1 promotes cell surface presentation of the Vel blood group epitope,https://doi.org/10.1002/1873-3468.13726,embeddings_A5000554558,3.1616094,5.616732
A5000554558,f89ccd2fda38231ce4007d89f2e1b5a708a28013,Defining the TLT-1 interactome from resting and activated human platelets.,https://doi.org/10.1016/j.jprot.2020.103638,embeddings_A5000554558,1.6660537,6.3463235
A5000554558,5f02550ca721d43c431c0c1b47a1058190c632e2,FYN and ABL Regulate the Interaction Networks of the DCBLD Receptor Family.,https://doi.org/10.1074/mcp.ra120.002163,embeddings_A5000554558,1.6317799,6.413925
A5000554558,6a9797da78358ca4ca2390307bdbae886d282b0a,Investigating the impact of the phosphorylation status of tyrosine residues within the TACC domain of TACC3 on microtubule behavior during axon growth and guidance,https://doi.org/10.1002/cm.21622,embeddings_A5000554558,1.5993537,7.0011845
A5000554558,8d6772a709f80922667f5eea4aac57a7cb1bed5a,Abelson-induced phosphorylation of TACC3 modulates its interaction with microtubules and affects its impact on axon outgrowth and guidance,https://doi.org/10.1101/2020.02.14.948448,embeddings_A5000554558,1.6260532,7.215576
A5000554558,02390370bbd9b4a0ec0e30d5898c89b66bc3bb51,Clockwise and counterclockwise hysteresis characterize state changes in the same aquatic ecosystem,https://doi.org/10.1101/2020.05.01.073239,embeddings_A5000554558,10.769376,8.452243
A5000554558,12a2a8360f35d7c57ae8c12c4a02b59f7a29d062,mTOR and S6K1 mediate assembly of the translation preinitiation complex through dynamic protein interchange and ordered phosphorylation events,https://doi.org/10.1016/j.cell.2021.03.060,embeddings_A5000554558,1.3155454,6.345992
A5000554558,81573953cd15b754257f502161874fdebf91d2f6,A global map of the Zika virus phosphoproteome reveals host-driven regulation of viral budding,https://doi.org/10.1101/2021.11.24.469793,embeddings_A5000554558,3.2042162,5.591064
A5000554558,7df917b1112c29f19050dbd476b6e4a66b7a632b,Crk adaptor proteins are necessary for the development of the zebrafish retina,https://doi.org/10.1002/dvdy.402,embeddings_A5000554558,1.7633721,6.3448715
A5000554558,cc0d458a782b0b326271fd6b97ac024ed80ddebc,Correction: RSK phosphorylates SOS1 creating 14-3-3-docking sites and negatively regulating MAPK activation.,https://doi.org/10.1042/bj-2012-0938_cor,embeddings_A5000554558,1.3803134,6.3211966
A5000554558,41a872b3314f15c28470c2738e0d215ed31ef5ad,Assessing risk of vector transmission of Chagas disease through blood source analysis using LC-MS/MS for hemoglobin sequence identification,https://doi.org/10.1371/journal.pone.0262552,embeddings_A5000554558,4.9327936,5.387539
A5000554558,b268f956fa12b9eb44be4966275c5331562582b2,Novel Interactors of the SH2 Domain of the Signaling Adaptors CRK and CRKL Identified in Neuro2A Cells,https://doi.org/10.33697/ajur.2022.068,embeddings_A5000554558,1.5980115,6.385783
A5000554558,d289dc39797361baae9ad243f0e71f5aea8564a4,"Down-regulation of Drosophila Glutactin, a cholinesterase-like adhesion molecule of the basement membrane, impairs development, compromises adult function and shortens lifespan",https://doi.org/10.1101/2022.11.30.518525,embeddings_A5000554558,1.5867466,5.9209304
A5000554558,010d9b519108949b59b902069d2ffc959852184d,"Long Noncoding RNA U90926 Is Induced in Activated Macrophages, Is Protective in Endotoxic Shock, and Encodes a Novel Secreted Protein.",https://doi.org/10.4049/jimmunol.2200215,embeddings_A5000554558,1.7697624,5.3180423
A5000554558,e6fcfafd813c33e66080d699d0604cd5a1d98b67,Ran-Binding Protein 3 Phosphorylation Links the Ras and PI3-Kinase Pathways to Nucleocytoplasmic Transport.,https://doi.org/10.1016/j.molcel.2023.10.041,embeddings_A5000554558,1.2289898,6.2486444
A5000554558,1bddad431f552b9b8e836911d5cce7d4b8e792cb,"LncRNA U90926is induced in activated macrophages, is protective in endotoxic shock, and encodes a novel secreted protein",https://doi.org/10.4049/jimmunol.210.supp.168.09,embeddings_A5000554558,1.6529334,5.3189354
A5000554558,c618e6c8063044684bd735100454756302fbcfda,"CRK and NCK adaptors may functionally overlap in zebrafish neurodevelopment, as indicated by common binding partners and overlapping expression patterns",https://doi.org/10.1002/1873-3468.14781,embeddings_A5000554558,1.7340571,6.336749
A5000554558,c94062e4a03ee3531b661465d611d13f42821667,Variant mutation in SARS-CoV-2 nucleocapsid enhances viral infection via altered genomic encapsidation,https://doi.org/10.1101/2024.03.08.584120,embeddings_A5000554558,3.4836638,5.4619656
A5000554558,a3dc38a78766ef50545423232b337780f38c1095,Characterizing the tumor suppressor activity of FLCN in Birt-Hogg-Dubé syndrome through transcriptiomic and proteomic analysis,https://doi.org/10.21203/rs.3.rs-4510670/v1,embeddings_A5000554558,0.42139557,6.1553473
A5000554558,b3e18c853d05eb0886c39dbf10a5ffec0b1384cc,The intracellular domain of Sema6A is essential for development of the zebrafish retina.,https://doi.org/10.1242/jcs.261469,embeddings_A5000554558,1.6991535,6.459422
A5000554558,9ce72e1df530d7f8cfbe56a7a8e356852f9f7441,Characterizing the tumor suppressor activity of FLCN in Birt-Hogg-Dubé syndrome cell models through transcriptomic and proteomic analysis.,https://doi.org/10.1038/s41388-025-03325-z,embeddings_A5000554558,0.4691738,6.241258
A5000554558,ebee73815187db24bcfa928fefa828b4c31617ec,Variant mutation G215C in SARS-CoV-2 nucleocapsid enhances viral infection via altered genomic encapsidation,https://doi.org/10.1371/journal.pbio.3003115,embeddings_A5000554558,3.5170696,5.4462066
A5089482475,35ec138632f68159348880f8b32e987b234b1d67,Amnesia is a Deficit in Relational Memory,https://doi.org/10.1111/1467-9280.00288,embeddings_A5089482475,9.90563,-2.5064325
A5089482475,74358d313c5ca1faf1e8c51d63eebe65505dcdde,The genetic and environmental contributions to attention deficit hyperactivity disorder as measured by the Conners' Rating Scales--Revised.,https://doi.org/10.1176/appi.ajp.162.9.1614,embeddings_A5089482475,9.819243,-1.2062963
A5089482475,b473163685f46581183de3dabaca898f2af1def1,Lethal Obesity Associated with Sodium Valproate in a Brain-Injured Patient,https://doi.org/10.1097/01.wnn.0000152204.71409.2e,embeddings_A5089482475,4.0893297,0.97964406
A5089482475,58b478823a9f3f7a24e67c5d0be02e5a2e3d5ae2,The Latent Class Structure of ADHD Is Stable Across Informants,https://doi.org/10.1375/twin.9.4.507,embeddings_A5089482475,9.708992,-1.1786882
A5089482475,5d71d74081675af0af855b36144d113af2edcc61,A dimensional approach to developmental psychopathology,https://doi.org/10.1002/mpr.217,embeddings_A5089482475,9.277689,-1.455288
A5089482475,15b8752622ce6be41c48ce1877edfeac783554b1,Principal components analysis of a large cohort with Tourette syndrome,https://doi.org/10.1192/bjp.bp.107.039909,embeddings_A5089482475,9.198686,-1.5818583
A5089482475,6c03b42b7e710dfc1e33825ae9ec57d53749391d,Here and There,https://doi.org/10.1097/chi.0b013e31815d77e7,embeddings_A5089482475,10.766921,2.9127371
A5089482475,1050734533498f25fa5773332072e4375ea04596,In This Issue/Abstract Thinking: Advanced Twin Designs,https://doi.org/10.1097/chi.0b013e31818960f3,embeddings_A5089482475,9.417641,-1.4697801
A5089482475,463a11b1138f5df64e93231981dadd14dcd7d97c,Anesthesia and Cognitive Performance in Children: No Evidence for a Causal Relationship,https://doi.org/10.1375/twin.12.3.246,embeddings_A5089482475,9.213993,-1.759639
A5089482475,25187d658da1d436cf1f029120bd508511d744ae,Anesthesia and Cognitive Performance in Children: No Evidence for a Causal Relationship. Are the Conclusions Justified by the Data?,https://doi.org/10.1375/twin.12.6.613,embeddings_A5089482475,9.451093,-1.5935798
A5089482475,67db30760979f3554da66c1218c20a028342a755,In This Issue/Abstract Thinking: Personalized Medicine And Pharmacogenomics in Child Psychiatry,https://doi.org/10.1097/chi.0b013e3181bef6fb,embeddings_A5089482475,8.804787,-1.2325131
A5089482475,d61aa26383f7fd0e0e88a9c788de0b201d84174f,Genetic and environmental contributions to self‐reported thoughts of self‐harm and suicide,https://doi.org/10.1002/ajmg.b.32010,embeddings_A5089482475,8.95901,-1.523254
A5089482475,7210eb415a9174dcab30221c30403f63d77e77db,Measurement of Urinary Free Cortisol by Current Immunoassays: Need for Sex-dependent Reference Ranges to Define Hypercortisolism,https://doi.org/10.1055/s-0031-1286297,embeddings_A5089482475,5.6710725,0.04151162
A5089482475,a023e473a58d5a2af155fa8e7ff854e3692f861c,De novo and inherited CNVs in MZ twin pairs selected for discordance and concordance on Attention Problems,https://doi.org/10.1038/ejhg.2012.49,embeddings_A5089482475,4.7607684,0.7962352
A5089482475,1a9e0b73c80689b27ad66a3ac1e472a5bafeb6b3,Temperamental Profiles of Dysregulated Children,https://doi.org/10.1007/s10578-012-0280-7,embeddings_A5089482475,9.588141,-1.059508
A5089482475,41dd817af3877191b33962da31f488f7d00eefd8,"Twins, Tissue, and Time: An Assessment of SNPs and CNVs",https://doi.org/10.1017/thg.2012.61,embeddings_A5089482475,4.7449207,0.96110064
A5089482475,b7c081925fc0e566a41ee5a0afc144924cbef5ed,A prospective study of the effects of breastfeeding and FADS2 polymorphisms on cognition and hyperactivity/attention problems,https://doi.org/10.1002/ajmg.b.32175,embeddings_A5089482475,9.137139,-1.7754159
A5089482475,00d6c26bb0fdf30cb60463e4011bc57c1dc353d2,Monitoring Daily Affective Symptoms and Memory Function Using Interactive Voice Response in Outpatients Receiving Electroconvulsive Therapy,https://doi.org/10.1097/yct.0b013e3182972bbb,embeddings_A5089482475,9.202903,-1.2593688
A5089482475,ed7fbc03c0d64c8b8b85a6cdb4f52f192652428e,"Child Temperament, Maternal Parenting Behavior, and Child Social Functioning",https://doi.org/10.1007/s10826-014-9924-5,embeddings_A5089482475,9.809288,-0.9123981
A5089482475,9f23ee85eaf2f89d523c0df9b837de26d21f6100,Measuring the stare-in-the-crowd effect: a new paradigm to study social perception,https://doi.org/10.3758/s13428-014-0514-7,embeddings_A5089482475,9.951074,-2.0808725
A5089482475,134cab0779b37eeed435999f22dfb92f7a91b2ef,The Stability of Problem Behavior Across the Preschool Years: An Empirical Approach in the General Population,https://doi.org/10.1007/s10802-015-9993-y,embeddings_A5089482475,9.556662,-1.0529816
A5089482475,058ecba42fa7a9c77572fc0a26d1d03a549dfb1d,Cannabis use in early adolescence: Evidence of amygdala hypersensitivity to signals of threat,https://doi.org/10.1016/j.dcn.2015.08.007,embeddings_A5089482475,9.316261,-1.7705891
A5089482475,d3189358afc4345ac167708b6193e9375a3f863c,CHILDHOOD DYSREGULATION: Diagnostic Considerations and Treatment,https://doi.org/10.62414/001c.92664,embeddings_A5089482475,9.292108,-1.5661316
A5089482475,6d3096b3fc4ec8f9cee1219aec5a6671f52e6664,Testing Syndromes of Psychopathology in Parent and Youth Ratings Across Societies,https://doi.org/10.1080/15374416.2017.1405352,embeddings_A5089482475,9.210258,-1.2704494
A5089482475,2cc321f8b7fe9e3c0c2f18704bd300ce5e0f0821,The initiation of cannabis use in adolescence is predicted by sex‐specific psychosocial and neurobiological features,https://doi.org/10.1111/ejn.13989,embeddings_A5089482475,8.960139,-1.6933699
A5089482475,1a099d4cd5f5b82a05fbee2d2b0a81f888596fe7,Tracking the Influence of Autistic Traits on Competencies Among School Aged Children with Subthreshold Autistic Traits: A Longitudinal Study,https://doi.org/10.1007/s10578-018-0809-5,embeddings_A5089482475,9.410518,-1.5098801
A5089482475,f3a117cc50b0c0eb7a89e551ae05f0f4e28176c8,Inaugural Review Issue.,https://doi.org/10.1016/j.jaac.2018.11.002,embeddings_A5089482475,10.810161,2.9048836
A5089482475,ba973d6439afdc46136a6e2d2e2d8a46abcf2f43,A multi-method and multi-informant approach to assessing post-traumatic stress disorder (PTSD) in children,https://doi.org/10.1080/09540261.2019.1697212,embeddings_A5089482475,8.80178,-0.7923509
A5089482475,f3be5dda754ccac419c2d3c1036a0c1685b65b57,"Brief Report: Me, Reporting on Myself: Preliminary Evaluation of the Criterion-Related Validity of the Theory of Mind Inventory-2 when Completed by Autistic Young Adults",https://doi.org/10.1007/s10803-019-04278-5,embeddings_A5089482475,9.512458,-0.92659646
A5089482475,5b7d7c4fe0fc6cd5b8f087fc316afddcc3f7b94c,Measurement of Irritability in Children and Adolescents,https://doi.org/10.1093/med-psych/9780190846800.003.0003,embeddings_A5089482475,9.324175,-1.520544
A5089482475,5f280571561c9d3fc6dccf7005a495d32c7a8002,OCD and Anxiety: The Annual Review Issue.,https://doi.org/10.1016/j.jaac.2019.11.010,embeddings_A5089482475,9.521542,-1.3833593
A5089482475,36ac78df19364f506a2b6ebb6abcef33ae58c2e6,Editors' Best of 2019.,https://doi.org/10.1016/j.jaac.2019.11.007,embeddings_A5089482475,10.711056,3.0405087
A5089482475,1603c6db6ed6d652a1c5637ec02dab3d174e525b,ENIGMA and global neuroscience: A decade of large-scale studies of the brain in health and disease across more than 40 countries,https://doi.org/10.1038/s41398-020-0705-1,embeddings_A5089482475,8.714332,-2.487894
A5089482475,d5000c244ad5b8eabb06c09cb423bf4544f37c81,Neural Correlates of Adolescent Irritability and Its Comorbidity With Psychiatric Disorders.,https://doi.org/10.1016/j.jaac.2019.11.028,embeddings_A5089482475,9.309886,-1.6280255
A5089482475,3b35247c19f1335c68982cc78351340c58fe705b,Social supports moderate the effects of child adversity on neural correlates of threat processing.,https://doi.org/10.1016/j.chiabu.2020.104413,embeddings_A5089482475,9.161706,-1.5671542
A5089482475,bb2552587cf02dca21143ee3d162a5caa260f930,Latent Class Analysis of the CBCL Dysregulation Profile for 6- to 16-Year-Olds in 29 Societies,https://doi.org/10.1080/15374416.2019.1697929,embeddings_A5089482475,9.468332,-1.0138282
A5089482475,39149686c70f3b0fcd57ebd23f465501c8836564,Our Vision: An Anti-Racist Journal.,https://doi.org/10.1016/j.jaac.2020.06.010,embeddings_A5089482475,11.6243305,2.9307215
A5089482475,e69038665d8cf7b2a425003b284e2f39f687fb09,JAACAP’s Role in Advancing the Science of Pediatric Mental Health and Promoting the Care of Youth and Families During the COVID-19 Pandemic,https://doi.org/10.1016/j.jaac.2020.05.001,embeddings_A5089482475,8.593261,-0.11808275
A5089482475,3f3b89e2889ec6bb14977f3e1636b5526a9da867,Association of self-reported executive function and mood with executive function task performance across adult populations,https://doi.org/10.1080/23279095.2020.1794869,embeddings_A5089482475,8.042372,-1.2441843
A5089482475,86d72ca36be525345025513352e5aa6b71164ce9,Tubulin Polymerization Promoting Protein (TPPP) gene methylation and corpus callosum measures in maltreated children,https://doi.org/10.1016/j.pscychresns.2020.111058,embeddings_A5089482475,8.528456,-2.4892938
A5089482475,f29fc772cc7ef7ad4719dc3e4f24380ea6fa9a8c,Editors' Best of 2020.,https://doi.org/10.1016/j.jaac.2020.11.005,embeddings_A5089482475,10.721787,3.0473833
A5089482475,c6acca11b454e26ce29f3ecb7ef295d69ed66c02,Editors’ Note and Special Communication: Research Priorities in Child and Adolescent Mental Health Emerging From the COVID-19 Pandemic,https://doi.org/10.1016/j.jaac.2021.03.005,embeddings_A5089482475,8.549192,-0.10849627
A5089482475,78d3b68056ae523f1d2bbeb726fb9151f97518a5,Measurement of Dysregulation in Children and Adolescents.,https://doi.org/10.1016/j.chc.2020.10.004,embeddings_A5089482475,9.472604,-1.3721365
A5089482475,4c4330ae25c90d64917856a49a17822400dd1a5b,Stability and Change of Psychopathology Symptoms Throughout Childhood and Adolescence,https://doi.org/10.1007/s10578-021-01212-8,embeddings_A5089482475,9.435815,-1.1202021
A5089482475,b6348a49b7388e93ddd36f10929941cb5030b462,"Me looking at you, looking at me: The stare-in-the-crowd effect and autism spectrum disorder.",https://doi.org/10.1016/j.jpsychires.2021.05.050,embeddings_A5089482475,9.941516,-2.084428
A5089482475,049627fcb2b08e5678eb038bc3cf42d332e6e8e4,Empirically Derived Subtypes of Youth Withdrawn Behavior Across Eight Years: A Latent Class and Latent Transition Analysis,https://doi.org/10.1007/s10826-021-01980-w,embeddings_A5089482475,9.435239,-1.119273
A5089482475,7c3e667d4b35bc72883ebcd04a4ef3ee2f104333,Editors' Best of 2021.,https://doi.org/10.1016/j.jaac.2021.11.003,embeddings_A5089482475,10.711483,3.036848
A5089482475,16ea9561125373955446dcf9a7aa94c62c8ac509,Narrative Review: Impairing Emotional Outbursts: What They Are and What we Should do About Them.,https://doi.org/10.1016/j.jaac.2022.03.014,embeddings_A5089482475,9.41546,-1.384953
A5089482475,1aa23924e3725a679736392c968c84f5cd03bb63,"Frustration, Cognition, and Psychophysiology in Dysregulated Children: A Research Domain Criteria Approach.",https://doi.org/10.1016/j.jaac.2021.11.033,embeddings_A5089482475,9.432893,-1.4411813
A5089482475,9cd97aeda8d32d773e5b3e7d470c4d1bda354c01,Editors' Best of 2022.,https://doi.org/10.1016/j.jaac.2022.10.002,embeddings_A5089482475,10.718258,3.046322
A5089482475,1a9841fc18761954e279132cea8e4748c0f5727f,Peer Review in JAACAP Open: Promoting Integrity While Advancing Open Science,https://doi.org/10.1016/j.jaacop.2023.09.003,embeddings_A5089482475,10.735683,3.0615196
A5089482475,5b07420181088ed49f440764e9f86598ef6fabdb,Study Registration: Encouraging the Practice of Hypothetical-Deductive Research in the Journal Revisited.,https://doi.org/10.1016/j.jaac.2023.09.532,embeddings_A5089482475,6.9128222,0.4667016
A5089482475,ba40c9cda959cb7ef00576ee8d110164d49d4b5e,Transparency: Disclosure of Financial Interests,https://doi.org/10.1016/j.jaacop.2023.09.005,embeddings_A5089482475,6.764616,0.5886305
A5089482475,0c73f5e7edd9fccec0d43ab776caf93b73a1c57a,Editors' Best of 2023.,https://doi.org/10.1016/j.jaac.2023.10.001,embeddings_A5089482475,10.72221,3.0504532
A5089482475,5947c90c1a4ef2402ac3fefaaf34e6018d80c99e,Irritability in Youths: A Critical Integrative Review.,https://doi.org/10.1176/appi.ajp.20230256,embeddings_A5089482475,9.257061,-1.5494535
A5089482475,969ff26a4268d8fce350107698f4bb78eb36b581,Future Directions: The Phenomenology of Irritable Mood and Outbursts: Hang Together or Hang Separately1,https://doi.org/10.1080/15374416.2024.2332999,embeddings_A5089482475,9.46179,-1.5128431
A5089482475,72c5284e4c139ae3c6099051af9288fd7fed79e9,Emotional and Behavioral Problem Profiles of Preteens With Self-Injurious Thoughts and Behaviors: A Multicultural Study.,https://doi.org/10.1016/j.jaac.2023.11.012,embeddings_A5089482475,9.470092,-1.0288304
A5089482475,22c005080a7bf354e4cbf28381a7582a8f538dd1,Associations Between Dysregulation and Metabolic Syndrome in Youth and Adults,https://doi.org/10.1016/j.jaacop.2023.12.006,embeddings_A5089482475,8.55659,-1.1469765
A5089482475,776c398cf7fd9b2e3a29a6009db4c5267f85f889,Editors’ Best of 2023,https://doi.org/10.1016/j.jaacop.2024.01.001,embeddings_A5089482475,10.681722,2.9678347
A5089482475,7fa8aad2933e8af3e504bbacc6d473b8013f6c1d,Research Agenda in Childhood Impairing Emotional Outbursts: A Report of the AACAP Presidential Taskforce on Emotional Dysregulation,https://doi.org/10.1016/j.jaacop.2024.08.001,embeddings_A5089482475,9.443261,-1.3646265
A5089482475,7db1304f662c6a922a536b74e457fe30319b0ce2,Editors’ Best of 2024,https://doi.org/10.1016/j.jaacop.2024.12.003,embeddings_A5089482475,10.660925,2.9378328
A5089482475,8eb2025db48e1f7f7f36b3bfae78c43b18e979fe,Editors' Best of 2024.,https://doi.org/10.1016/j.jaac.2024.10.007,embeddings_A5089482475,10.708143,3.0273178
A5089482475,1ba56812f0d6811b5123f931b2cc3d398173840c,On the regulation and dysregulation of emotions in child psychopathology: commentary on Blader et al. (2025),https://doi.org/10.1111/jcpp.14141,embeddings_A5089482475,9.476851,-1.359009
A5020275989,240f543886e622e77f56e2f8ed5fe355f9493717,The value of information sharing in the presence of supply uncertainty and demand volatility,https://doi.org/10.1080/00207540600634949,embeddings_A5020275989,10.87091,3.825158
A5020275989,ba1683bcfd31cbe64840c10b34fbd3f062c973ac,Public policies affecting ethnic minorities in China,https://doi.org/10.1080/17525090802404815,embeddings_A5020275989,11.58217,3.5927675
A5020275989,0a1b127118dfcec6fb75edb1aac4b9bf6c3eadba,The role of procedural care during transplantation for oral mucositis,https://doi.org/10.3760/cma.j.issn.1674-2907.2010.18.019,embeddings_A5020275989,7.117225,-0.8197989
A5020275989,7b376bd30d489282060d0c5843416725205f668b,Treatment of early postoperative inflammatory ileus,https://doi.org/10.3760/cma.j.issn.1674-4756.2011.21.013,embeddings_A5020275989,7.0492363,-0.8598001
A5020275989,36a99bdf6cb061e95819d9fa3cd9849dba68195a,Quantitative exploration into the diffusion process of creative ideas in economics: Nobel prize laureates,https://doi.org/10.1002/pra2.2015.1450520100101,embeddings_A5020275989,11.960724,4.370566
A5020275989,aa8328ea47979d5b046fec1ee3238718369f10fc,Healthy users' personal health information management from activity trackers: The perspective of gym‐goers,https://doi.org/10.1002/pra2.2017.14505401009,embeddings_A5020275989,8.471911,-0.013901496
A5020275989,3053699aa533a0e9314a6e1b6dc9a2f7a9948500,Beyond novelty effect: a mixed-methods exploration into the motivation for long-term activity tracker use,https://doi.org/10.1093/jamiaopen/ooy048,embeddings_A5020275989,8.508512,0.039266083
A5020275989,4392f2a26337fa9d71c42492a4e6d2d1d4efabfb,Revisiting personal information management through information practices with activity tracking technology,https://doi.org/10.1002/asi.24253,embeddings_A5020275989,8.494689,0.042910352
A5020275989,15a0536973feea4c7056b446c55d37e68ef8a261,From health to performance,https://doi.org/10.1108/ajim-07-2018-0170,embeddings_A5020275989,8.454413,0.011105586
A5020275989,b05e6232842cb4da96467f629eea237d001842c3,The enhanced participant-driven photo elicitation method for everyday life health information behaviour research,https://doi.org/10.1108/ajim-02-2019-0042,embeddings_A5020275989,8.429655,0.011860674
A5020275989,7e5710e1c2fdd9616261832973f020ad2623f44b,Informing the Design of a Personalized Privacy Assistant for the Internet of Things,https://doi.org/10.1145/3313831.3376389,embeddings_A5020275989,14.265274,4.6617184
A5020275989,026c61fbf90b80a8c612548de90528adcd94bd19,Finding a Choice in a Haystack: Automatic Extraction of Opt-Out Statements from Privacy Policy Text,https://doi.org/10.1145/3366423.3380262,embeddings_A5020275989,14.357399,4.564126
A5020275989,f90b6ca7597ba77cacb81524e6dc880e0697eea9,The Best of Both Worlds: Mitigating Trade-offs Between Accuracy and User Burden in Capturing Mobile App Privacy Preferences,https://doi.org/10.2478/popets-2020-0011,embeddings_A5020275989,14.331055,4.6365952
A5020275989,53420f6572e9ae5650a93c71bed5513254c99e03,Mapping scientific profile and knowledge diffusion of Library Hi Tech,https://doi.org/10.1108/lht-08-2019-0164,embeddings_A5020275989,12.637292,4.259527
A5020275989,5ad1bb996ce345e9ac4238ad2512fc1143aa4441,Improving patient engagement by fostering the sharing of activity tracker data with providers: a qualitative study.,https://doi.org/10.1111/hir.12300,embeddings_A5020275989,8.432833,-0.067041926
A5020275989,1f3facb19fdb0fbb43127ba4b2b58e0d882d302c,"Opportunities and challenges of self‐tracking technologies: Understanding information, technology, and users through the lens of information science",https://doi.org/10.1002/pra2.296,embeddings_A5020275989,8.494099,0.0030349924
A5020275989,e0be84bd223b2acf0b8ac74b96822441d3c202d4,Introduction to the Minitrack on Health Information Behavior and Activity Tracking Technology,https://doi.org/10.24251/hicss.2020.418,embeddings_A5020275989,8.509665,0.0041504847
A5020275989,1db3ff38ce304b8e68aafaed992a939a9b7be2f4,A Design Space for Privacy Choices: Towards Meaningful Privacy Control in the Internet of Things,https://doi.org/10.1145/3411764.3445148,embeddings_A5020275989,14.277829,4.61842
A5020275989,420eb87811892325352eee0f4dd237cb00c4768a,“Did you know this camera tracks your mood?”: Understanding Privacy Expectations and Preferences in the Age of Video Analytics,https://doi.org/10.2478/popets-2021-0028,embeddings_A5020275989,14.225384,4.505014
A5020275989,3e26b4a1a821a515d331aea926c5c331e1f0afab,Managing Potentially Intrusive Practices in the Browser: A User-Centered Perspective,https://doi.org/10.2478/popets-2021-0082,embeddings_A5020275989,14.30866,4.622947
A5020275989,bdf5f45b32783d0593679743d9e21503d6767aea,Helping Mobile Application Developers Create Accurate Privacy Labels,https://doi.org/10.1109/eurospw55150.2022.00028,embeddings_A5020275989,14.316125,4.640823
A5020275989,661a2608a23db3d6c4ffd3b82732df870589c10e,Sustainable preparation of high-calorific value and low-N and S energy products through the low-temperature alkali fusion of coal gasification fine ash.,https://doi.org/10.1016/j.envres.2023.116802,embeddings_A5020275989,4.7246895,7.7895813
A5020275989,a836263d745eb55187a1de50c2b15fba6fe4d04b,Evaluating the Usability of Differential Privacy Tools with Data Practitioners,https://doi.org/10.48550/arxiv.2309.13506,embeddings_A5020275989,14.329862,4.644262
A5020275989,b9cdadbf5875bd3691c0e018f498568c040a8a31,Contextual Acceptance of COVID-19 Mitigation Mobile Apps in the United States: Mixed Methods Survey Study on Postpandemic Data Privacy,https://doi.org/10.2196/57309,embeddings_A5020275989,8.279394,0.32459098
A5020275989,8fbb73cbc7a622a69b7200ead4a7768819a4ba60,Evolution of Australia's Foreign Investment Review and Its Impact on Government Investors,https://doi.org/10.70088/nhg1yr93,embeddings_A5020275989,11.0558195,3.8495066
A5020275989,b5767191c898ee35b06cdd360085d099fbc918b3,SoK: Usability Studies in Differential Privacy,https://doi.org/10.48550/arxiv.2412.16825,embeddings_A5020275989,14.298359,4.6188655
A5112965505,0b745e0ed5d1d64846196a3ec7715b548e404c7b,Unshackling evolution: evolving soft robots with multiple materials and a powerful generative encoding,https://doi.org/10.1145/2661735.2661737,embeddings_A5112965505,15.235466,4.9416237
A5112965505,ba49751f2f119c4f87d52a79d7cd84c441702b51,The Surprising Creativity of Digital Evolution: A Collection of Anecdotes from the Evolutionary Computation and Artificial Life Research Communities,https://doi.org/10.1162/artl_a_00319,embeddings_A5112965505,15.026154,4.9974895
A5112965505,7315a89a5674d2bc8ce24ee02a7446c5919c80a0,Wearables and Deep Learning Classify Fall Risk From Gait in Multiple Sclerosis,https://doi.org/10.1109/jbhi.2020.3025049,embeddings_A5112965505,7.2773695,-3.2639945
A5112965505,3d1e8e779d5323a8cea74f01943afd304eb07900,Morphology dictates learnability in neural controllers,https://doi.org/10.1162/isal_a_00243,embeddings_A5112965505,14.965733,4.820633
A5112965505,3d7d7b292b41cdf42845afe75ffd35ff03b1f42e,Understanding the factors that affect the appropriateness of rheumatology referrals,https://doi.org/10.1186/s12913-021-07036-5,embeddings_A5112965505,6.73997,-0.8999233
A5112965505,f295b3e251f4cc2bb5e866330ba74b582b978aa5,Biological underpinnings for lifelong learning machines,https://doi.org/10.1038/s42256-022-00452-0,embeddings_A5112965505,15.134806,5.0039644
A5112965505,42eda5ccd8d6ea87f7fa03eb5861fd354709bf5e,How Much Data Is Enough? A Reliable Methodology to Examine Long-Term Wearable Data Acquisition in Gait and Postural Sway,https://doi.org/10.3390/s22186982,embeddings_A5112965505,7.217484,-3.2642126
A5112965505,a3ad2d34eaa300e8af12ece7463dce39241f409c,Open-source dataset reveals relationship between walking bout duration and fall risk classification performance in persons with multiple sclerosis,https://doi.org/10.1371/journal.pdig.0000120,embeddings_A5112965505,7.284909,-3.2621012
A5112965505,54db86509bbd272cea04d6faa56c788335820c79,Perinodular Parenchymal Features Improve Indeterminate Lung Nodule Classification.,https://doi.org/10.1016/j.acra.2022.07.001,embeddings_A5112965505,4.8710265,2.3099663
A5112965505,3f871e7fecaef05f764bccc008e5c4e375b54b7c,UVM KID Study: Identifying Multimodal Features and Optimizing Wearable Instrumentation to Detect Child Anxiety,https://doi.org/10.1109/embc48229.2022.9871090,embeddings_A5112965505,8.92238,-1.7095302
A5112965505,214915b338a3100479b7922f18b8a68d77548038,Editorial: Evolving Robotic Morphologies,https://doi.org/10.3389/frobt.2022.874853,embeddings_A5112965505,15.23275,4.953371
